favorite_count	retweet count	retweet_count	tweet_id
6953		2186.0	744334592493166593
160445		80263.0	744234799360020481
4270		1126.0	743980027717509120
3731		983.0	743895849529389061
4514		2146.0	667138269671505920
4593		1412.0	743609206067040256
18889		6730.0	743595368194129920
3623		969.0	743545585370791937
8104		3804.0	743510151680958465
4330		1259.0	743253157753532416
6359		1949.0	743222593470234624
3947		1408.0	743210557239623680
4530		2029.0	742528092657332225
7433		3981.0	742465774154047488
10050		3872.0	742423170473463808
6970		2027.0	742385895052087300
4451		1417.0	742161199639494656
5262		1583.0	742150209887731712
4657		1548.0	741793263812808706
8373		2842.0	741743634094141440
3758		853.0	741438259667034112
8993		3309.0	741303864243200000
9703		3181.0	741067306818797568
6530		2812.0	740995100998766593
3495		964.0	740711788199743490
2909		803.0	740699697422163968
18579		6987.0	740676976021798912
35673		13642.0	740373189193256964
2524		441.0	740365076218183684
3375		879.0	740359016048689152
6847		2019.0	740214038584557568
20418		6067.0	739979191639244800
4140		1107.0	739932936087216128
3892		876.0	739844404073074688
5488		1695.0	739606147276148736
40520		21888.0	739544079319588864
7328		3009.0	739485634323156992
118514		59491.0	739238157791694849
3854		1170.0	738885046782832640
3387		817.0	738883359779196928
5211		1589.0	738537504001953792
3312		860.0	738402415918125056
4414		1242.0	738184450748633089
8977		3460.0	738166403467907072
2569		663.0	738156290900254721
5387		1805.0	737826014890496000
10210		3557.0	737800304142471168
5149		1364.0	737678689543020544
10499		4567.0	737445876994609152
3681		832.0	737322739594330112
15004		7578.0	737310737551491075
4387		1775.0	736736130620620800
4070		1276.0	736365877722001409
8292		2839.0	736225175608430592
8068		3069.0	736010884653420544
3671		1181.0	735991953473572864
4102		1131.0	735648611367784448
6308		2395.0	735635087207878657
13284		5172.0	735274964362878976
3405		904.0	735256018284875776
3195		991.0	735137028879360001
2800		534.0	734912297295085568
12822		6428.0	734787690684657664
2564		556.0	734776360183431168
3651		804.0	733828123016450049
3745		1035.0	733822306246479872
3210		967.0	733482008106668032
4298		1314.0	733460102733135873
50292		17163.0	733109485275860992
2492		549.0	732732193018155009
3618		907.0	732726085725589504
3754		789.0	732585889486888962
8257		2572.0	732375214819057664
15220		5541.0	732005617171337216
3557		1004.0	731285275100512256
3911		1296.0	731156023742988288
6270		2021.0	730924654643314689
5017		2176.0	730573383004487680
3557		1067.0	730427201120833536
3908		1073.0	730211855403241472
4965		1955.0	730196704625098752
4129		1156.0	729854734790754305
1752		391.0	729838605770891264
4066		1274.0	729823566028484608
5909		2367.0	729463711119904772
1918		330.0	729113531270991872
3214		834.0	728986383096946689
4766		1747.0	728760639972315136
2833		690.0	728751179681943552
3376		1057.0	728653952833728512
5019		2054.0	728409960103686147
3752		981.0	728387165835677696
4409		1213.0	728046963732717569
4651		1696.0	728035342121635841
4194		1130.0	728015554473250816
3009		650.0	727685679342333952
6006		1785.0	727644517743104000
4555		1249.0	727524757080539137
3402		761.0	727314416056803329
3103		828.0	727286334147182592
3975		1414.0	727175381690781696
7035		2507.0	726935089318363137
3910		1549.0	726887082820554753
3631		1022.0	726828223124897792
4497		1168.0	726224900189511680
7187		2725.0	725842289046749185
4236		1392.0	725786712245440512
5294		1829.0	725729321944506368
4704		4094.0	725136065078521856
3792		1339.0	724983749226668032
2410		652.0	724771698126512129
5386		1678.0	724405726123311104
4405		1814.0	724049859469295616
2709		573.0	724046343203856385
4249		1597.0	724004602748780546
3974		1261.0	723912936180330496
7832		3012.0	723688335806480385
3073		910.0	723673163800948736
5387		1896.0	723179728551723008
4183		1589.0	722974582966214656
5062		1662.0	722613351520608256
4721		1901.0	721503162398597120
2581		626.0	721001180231503872
3175		783.0	720785406564900865
2537		679.0	720775346191278080
4209		1527.0	720415127506415616
6509		2557.0	720389942216527872
2930		995.0	720340705894408192
3947		1139.0	720059472081784833
5002		2050.0	720043174954147842
4931		1779.0	719991154352222208
4646		1470.0	719704490224398336
5151		1952.0	719551379208073216
2849		757.0	719367763014393856
4503		1267.0	719339463458033665
3487		974.0	719332531645071360
3554		1097.0	718971898235854848
5347		1796.0	718939241951195136
19202		8216.0	718631497683582976
2477		491.0	718613305783398402
2524		1036.0	718540630683709445
2759		534.0	718460005985447936
4955		1534.0	718454725339934721
1971		509.0	718246886998687744
3954		1022.0	718234618122661888
2506		611.0	717841801130979328
2935		1139.0	717790033953034240
5869		1882.0	717537687239008257
3216		861.0	717421804990701568
6410		1967.0	717047459982213120
3317		991.0	717009362452090881
4382		1198.0	716802964044845056
7441		1558.0	716791146589110272
3135		2575.0	716637124322177024
2418		214.0	716439118184652801
2830		1090.0	716285507865542656
6866		1945.0	716080869887381504
3260		894.0	715928423106027520
4760		1718.0	715733265223708672
3984		1319.0	715696743237730304
4408		1648.0	715680795826982913
5576		1606.0	715360349751484417
3099		704.0	715342466308784130
2462		664.0	715220193576927233
5240		1922.0	715200624753819648
4246		1260.0	715009755312439296
3822		1054.0	714982300363173890
4210		1437.0	714957620017307648
3336		1021.0	714631576617938945
3702		944.0	714606013974974464
3084		730.0	714258258790387713
3341		846.0	714251586676113411
2319		893.0	714214115368108032
4388		1425.0	714141408463036416
3357		797.0	713919462244790272
2899		755.0	713900603437621249
4976		1406.0	713761197720473600
4517		1323.0	713411074226274305
7369		2893.0	713177543487135744
4553		1494.0	713175907180089344
18911		6855.0	712809025985978368
12583		5097.0	712717840512598017
4262		1233.0	712668654853337088
5438		1593.0	712438159032893441
525		118.0	709919141004595201
3865		1059.0	712097430750289920
2995		907.0	712092745624633345
3326		495.0	712085617388212225
2311		642.0	712065007010385924
930		130.0	711998279773347841
8230		2362.0	711968124745228288
2911		1007.0	711743778164514816
9057		4207.0	711732680602345472
33534		18751.0	711694788429553666
3934		935.0	711652651650457602
3735		1163.0	711363825979756544
3385		747.0	711306686208872448
3052		623.0	711008018775851008
4662		1405.0	710997087345876993
2605		707.0	710844581445812225
2746		545.0	710833117892898816
2362		571.0	710658690886586372
4644		1909.0	710588934686908417
2189		528.0	710283270106132480
4630		1271.0	710272297844797440
2444		1147.0	710269109699739648
2964		911.0	710153181850935296
2824		905.0	710140971284037632
5612		2031.0	710117014656950272
3055		1083.0	709918798883774466
688		102.0	709901256215666688
3592		1223.0	709852847387627521
3613		1226.0	709566166965075968
3361		1091.0	709556954897764353
1521		240.0	709519240576036864
2283		589.0	709449600415961088
2673		700.0	709409458133323776
2455		581.0	709225125749587968
12850		5941.0	709207347839836162
2477		659.0	709198395643068416
2086		425.0	709158332880297985
4854		1671.0	709042156699303936
3058		913.0	708845821941387268
1718		510.0	708834316713893888
16824		7077.0	708810915978854401
2805		837.0	708738143638450176
2602		735.0	708711088997666817
2607		688.0	708479650088034305
3163		832.0	708469915515297792
3667		1347.0	708356463048204288
2401		753.0	708349470027751425
4371		1588.0	708149363256774660
3465		861.0	708130923141795840
2746		1004.0	708119489313951744
1983		556.0	708109389455101952
4467		1965.0	708026248782585858
3203		1148.0	707995814724026368
2761		984.0	707969809498152960
3345		970.0	707776935007539200
2546		628.0	707741517457260545
3493		1021.0	707693576495472641
17321		6506.0	707610948723478529
2321		708.0	707420581654872064
2338		608.0	707411934438625280
3577		1317.0	707387676719185920
3351		1105.0	707377100785885184
2529		660.0	707315916783140866
2839		806.0	707297311098011648
2642		690.0	707059547140169728
2239		806.0	707038192327901184
4174		1402.0	707021089608753152
2351		604.0	707014260413456384
2106		608.0	706901761596989440
3396		994.0	706681918348251136
2630		1125.0	706644897839910912
2208		646.0	706593038911545345
3541		1457.0	706538006853918722
3169		1052.0	706516534877929472
3521		946.0	706346369204748288
21820		8146.0	706310011488698368
1736		482.0	706291001778950144
2787		949.0	706265994973601792
2794		2764.0	706165920809492480
5266		1638.0	706166467411222528
3176		747.0	705975130514706432
3219		913.0	705970349788291072
2411		568.0	705898680587526145
1987		529.0	705786532653883392
3241		1176.0	705591895322394625
3015		939.0	705475953783398401
4532		1664.0	705442520700944385
3894		1724.0	705428427625635840
3068		765.0	705239209544720384
2634		809.0	705223444686888960
2196		522.0	705102439679201280
2224		630.0	705066031337840642
4354		1135.0	704871453724954624
2297		553.0	704859558691414016
5203		1567.0	704847917308362754
2699		1010.0	704819833553219584
6773		2965.0	704761120771465216
2994		1032.0	704499785726889984
3462		1088.0	704480331685040129
8180		3638.0	704364645503647744
1619		358.0	704347321748819968
1891		577.0	704113298707505153
2996		930.0	704054845121142784
1877		475.0	703774238772166656
3351		1163.0	703769065844768768
2646		696.0	703631701117943808
3937		1562.0	703611486317502464
3869		1391.0	703425003149250560
2506		713.0	703407252292673536
3587		1162.0	703382836347330562
1952		393.0	703356393781329922
2010		558.0	703268521220972544
7564		3165.0	703079050210877440
26924		12800.0	703041949650034688
2654		740.0	702932127499816960
3301		1094.0	702684942141153280
2250		571.0	702671118226825216
12461		3517.0	702598099714314240
2940		980.0	702539513671897089
3350		1060.0	702321140488925184
2526		783.0	702276748847800320
4903		1371.0	702217446468493312
3527		1011.0	701981390485725185
3908		1050.0	701952816642965504
3616		1418.0	701889187134500865
2134		468.0	701601587219795968
2880		950.0	701570477911896070
2715		623.0	701545186879471618
12513		5238.0	701214700881756160
2261		578.0	700890391244103680
2650		631.0	700864154249383937
2505		512.0	700847567345688576
2495		972.0	700796979434098688
23394		9564.0	700747788515020802
2677		814.0	700518061187723268
2334		589.0	700505138482569216
4226		1832.0	700462010979500032
2695		760.0	700167517596164096
2284		687.0	700151421916807169
7696		2799.0	700143752053182464
2713		705.0	700062718104104960
2121		602.0	700029284593901568
3391		1374.0	700002074055016451
3128		976.0	699801817392291840
2281		516.0	699788877217865730
2814		1273.0	699779630832685056
2001		613.0	699775878809702401
10512		4729.0	699691744225525762
6079		2671.0	699446877801091073
2215		526.0	699434518667751424
1400		335.0	699423671849451520
2121		632.0	699413908797464576
1931		452.0	699370870310113280
3235		884.0	699323444782047232
2292		648.0	699088579889332224
2507		674.0	699079609774645248
3062		1218.0	699072405256409088
2660		1220.0	699036661657767936
3450		1001.0	698989035503689728
2767		926.0	698953797952008193
2598		641.0	698907974262222848
2528		698.0	698710712454139905
1485		391.0	698703483621523456
1319		347.0	698635131305795584
2380		638.0	698549713696649216
1912		461.0	698355670425473025
2311		971.0	698342080612007937
4871		2046.0	698262614669991936
17150		6125.0	698195409219559425
2879		762.0	698178924120031232
1555		341.0	697995514407682048
3365		1321.0	697990423684476929
2446		700.0	697943111201378304
3084		1215.0	697881462549430272
3238		1032.0	697616773278015490
3096		1287.0	697596423848730625
2087		510.0	697575480820686848
2470		691.0	697482927769255936
3497		1420.0	697463031882764288
4794		1921.0	697270446429966336
3364		1026.0	697259378236399616
3097		1189.0	697255105972801536
2572		685.0	697242256848379904
3245		1043.0	696900204696625153
2400		691.0	696894894812565505
4975		1843.0	696886256886657024
2494		720.0	696877980375769088
1517		370.0	696754882863349760
2428		664.0	696713835009417216
2595		1042.0	696488710901260288
3279		1178.0	696405997980676096
3075		1192.0	695816827381944320
3239		796.0	695794761660297217
1911		765.0	695767669421768709
4684		2152.0	695629776980148225
4495		1855.0	695446424020918272
8865		3673.0	695409464418041856
3720		1488.0	695314793360662529
2698		631.0	695095422348574720
2912		1128.0	695074328191332352
1634		603.0	695064344191721472
2725		800.0	695051054296211456
292		308.0	166
2814		956.0	694905863685980160
36603		14739.0	694669722378485760
1536		292.0	694356675654983680
2087		632.0	694352839993344000
2047		514.0	694329668942569472
4265		2081.0	694206574471057408
3014		949.0	694183373896572928
3480		1051.0	694001791655137281
1776		376.0	693942351086120961
2755		603.0	693647888581312512
2599		417.0	693642232151285760
2501		811.0	693629975228977152
1572		378.0	693622659251335168
5172		2007.0	693590843962331137
1819		651.0	693486665285931008
3440		1266.0	693280720173801472
2275		511.0	693262851218264065
2929		751.0	693231807727280129
8054		3279.0	693155686491000832
1754		635.0	693109034023534592
1904		477.0	693095443459342336
2727		770.0	692919143163629568
2489		893.0	692905862751522816
1810		616.0	692901601640583168
2322		823.0	692894228850999298
2940		899.0	692828166163931137
6981		3722.0	692752401762250755
4451		1575.0	692568918515392513
3253		1394.0	692535307825213440
1879		421.0	692530551048294401
9548		3555.0	692417313023332352
2588		838.0	692187005137076224
2188		805.0	692158366030913536
1680		401.0	692142790915014657
2937		982.0	692017291282812928
4041		1699.0	691820333922455552
2934		1034.0	691756958957883396
1990		522.0	691675652215414786
2436		576.0	691483041324204033
4132		1167.0	691459709405118465
2709		869.0	691444869282295808
19769		7828.0	691416866452082688
2629		673.0	691321916024623104
3027		898.0	691096613310316544
1755		341.0	691090071332753408
3674		1280.0	690959652130045952
4209		2023.0	690938899477221376
3368		1050.0	690932576555528194
3869		1299.0	690735892932222976
2227		528.0	690728923253055490
2377		827.0	690690673629138944
1338		287.0	690649993829576704
2007		620.0	690597161306841088
1923		463.0	690400367696297985
3330		867.0	690374419777196032
2713		908.0	690360449368465409
1717		425.0	690248561355657216
2858		1052.0	690021994562220032
2564		755.0	690015576308211712
3743		1731.0	690005060500217858
1461		379.0	689999384604450816
1401		459.0	689977555533848577
2492		708.0	689905486972461056
3101		1203.0	689877686181715968
2208		761.0	689835978131935233
3283		945.0	689661964914655233
10606		3980.0	689659372465688576
2278		653.0	689623661272240129
11914		5667.0	689599056876867584
2095		468.0	689557536375177216
3479		1469.0	689517482558820352
2306		963.0	689289219123089408
3358		1133.0	689283819090870273
2029		728.0	689280876073582592
1176		247.0	689275259254616065
50		84.0	792
3142		1021.0	689154315265683456
2058		522.0	689143371370250240
2788		895.0	688916208532455424
2162		789.0	688908934925697024
2151		798.0	688898160958271489
2291		710.0	688894073864884227
1410		380.0	688828561667567616
983		195.0	688804835492233216
2266		674.0	688789766343622656
2670		718.0	688547210804498433
2374		743.0	688519176466644993
9499		4572.0	688385280030670848
2288		853.0	688211956440801280
2173		595.0	688179443353796608
2897		798.0	688116655151435777
1765		367.0	688064179421470721
2799		1151.0	687826841265172480
2545		971.0	687818504314159109
2447		727.0	687807801670897665
2491		860.0	687704180304273409
1984		517.0	687664829264453632
1948		587.0	687494652870668288
1635		247.0	687480748861947905
2027		547.0	687476254459715584
2103		555.0	687460506001633280
20601		9399.0	687317306314240000
4462		1947.0	687312378585812992
5586		2351.0	687127927494963200
2217		514.0	687124485711986689
5946		2528.0	687109925361856513
2395		1005.0	687102708889812993
2296		616.0	687096057537363968
8817		3272.0	686947101016735744
3560		1488.0	686749460672679938
4237		1229.0	686730991906516992
2889		827.0	686683045143953408
3777		1395.0	686618349602762752
1940		554.0	686606069955735556
3338		901.0	686386521809772549
2257		581.0	686377065986265092
2241		691.0	686358356425093120
2253		740.0	686050296934563840
3190		1184.0	686034024800862208
2547		426.0	686007916130873345
1867		651.0	686003207160610816
2155		536.0	685973236358713344
1665		609.0	685943807276412928
7680		2970.0	685906723014619143
2406		589.0	685667379192414208
3328		1497.0	685663452032069632
3004		801.0	685641971164143616
33747		16076.0	685547936038666240
3098		1192.0	685532292383666176
9699		4073.0	685325112850124800
2710		662.0	685321586178670592
3422		1088.0	685315239903100929
2123		455.0	685307451701334016
3175		1228.0	685268753634967552
2392		684.0	685198997565345792
4201		1460.0	685169283572338688
6973		3216.0	684959798585110529
3293		1069.0	684940049151070208
3586		473.0	684926975086034944
3587		1497.0	684914660081053696
1923		543.0	684902183876321280
2150		840.0	684880619965411328
2785		1030.0	684800227459624960
9125		3619.0	684594889858887680
3094		1262.0	684567543613382656
2712		977.0	684538444857667585
3973		1201.0	684481074559381504
2020		570.0	684460069371654144
8354		3368.0	684241637099323392
1261		213.0	684225744407494656
3919		1406.0	684222868335505415
2213		1059.0	684200372118904832
1957		523.0	684195085588783105
3572		1207.0	684188786104872960
2062		678.0	684177701129875456
2051		482.0	684122891630342144
4219		1466.0	684097758874210310
3895		1142.0	683857920510050305
1974		356.0	683852578183077888
2670		993.0	683849932751646720
2685		1137.0	683834909291606017
2864		1094.0	683828599284170753
3421		1391.0	683773439333797890
6649		3411.0	683742671509258241
3234		984.0	683498322573824003
2707		1022.0	683481228088049664
2485		694.0	683462770029932544
3994		1640.0	683449695444799489
7817		2456.0	683391852557561860
3001		952.0	683357973142474752
2949		1070.0	683142553609318400
3477		934.0	683111407806746624
2210		676.0	683098815881154561
2030		575.0	683078886620553216
2202		751.0	683030066213818368
37757		17080.0	682962037429899265
2526		1137.0	682788441537560576
1549		449.0	682750546109968385
1341		368.0	682697186228989953
3126		1108.0	682662431982772225
2107		617.0	682638830361513985
3506		1191.0	682429480204398592
7760		1809.0	682406705142087680
2284		696.0	682393905736888321
1700		476.0	682389078323662849
3126		1020.0	682303737705140231
4256		1239.0	682259524040966145
3333		1201.0	682242692827447297
5053		1733.0	682059653698686977
3266		973.0	682047327939461121
6739		2064.0	682032003584274432
3212		1567.0	682003177596559360
2864		1062.0	681981167097122816
2519		838.0	681891461017812993
13068		4168.0	681694085539872773
1808		457.0	681679526984871937
2696		951.0	681654059175129088
1947		482.0	681610798867845120
3632		1338.0	681579835668455424
14640		5920.0	681523177663676416
9510		4186.0	681339448655802368
2700		771.0	681320187870711809
4032		1862.0	681302363064414209
3275		984.0	681297372102656000
3291		1125.0	681281657291280384
1487		280.0	681261549936340994
1518		548.0	681242418453299201
2454		498.0	681231109724700672
3778		1524.0	681193455364796417
2476		676.0	680970795137544192
4671		2049.0	680959110691590145
3270		1076.0	680940246314430465
2117		446.0	680934982542561280
2454		637.0	680913438424612864
1803		374.0	680889648562991104
3537		1356.0	680836378243002368
2423		836.0	680801747103793152
2914		1063.0	680798457301471234
2695		724.0	680609293079592961
3706		1374.0	680583894916304897
4321		1964.0	680497766108381184
1757		494.0	680494726643068929
2598		758.0	680473011644985345
1478		510.0	680440374763077632
1489		298.0	680221482581123072
2894		1200.0	680206703334408192
2188		510.0	680191257256136705
3981		1594.0	680176173301628928
2373		754.0	680161097740095489
3689		1784.0	680145970311643136
2334		969.0	680130881361686529
2771		926.0	680115823365742593
3653		1411.0	680100725817409536
13067		9167.0	680085611152338944
2637		899.0	680070545539371008
2011		665.0	679877062409191424
2502		640.0	679862121895714818
2913		1258.0	679854723806179328
2416		780.0	679844490799091713
37003		14321.0	679828447187857408
3146		1133.0	679777920601223168
2129		814.0	679736210798047232
2202		847.0	679729593985699840
1687		475.0	679722016581222400
4870		2128.0	679530280114372609
2690		737.0	679527802031484928
3433		1292.0	679511351870550016
3213		1504.0	679503373272485890
2130		654.0	679475951516934144
32311		19239.0	679462823135686656
21791		8215.0	679158373988876288
2826		1051.0	679148763231985668
3016		1182.0	679132435750195208
6075		2614.0	679111216690831360
17329		8310.0	679062614270468097
2284		684.0	679047485189439488
2350		1193.0	678991772295516161
1674		472.0	678969228704284672
2624		921.0	678800283649069056
3508		1193.0	678798276842360832
2852		930.0	678774928607469569
3597		1387.0	678767140346941444
1663		486.0	678764513869611008
7255		3348.0	678755239630127104
3816		1712.0	678740035362037760
2630		5146.0	60
2914		1501.0	678675843183484930
2081		425.0	678643457146150913
4068		1584.0	678446151570427904
5507		2590.0	678424312106393600
4300		1850.0	678410210315247616
80426		32346.0	678399652199309312
1620		422.0	678396796259975168
1899		433.0	678389028614488064
2482		928.0	678380236862578688
1752		545.0	678341075375947776
1321		259.0	678334497360859136
11604		6171.0	678278586130948096
1614		371.0	678255464182861824
13916		6430.0	678021115718029313
1373		420.0	677918531514703872
4910		2127.0	677895101218201600
3101		988.0	677716515794329600
3430		1464.0	677700003327029250
1247		324.0	677698403548192770
2516		856.0	677687604918272002
3373		1518.0	677673981332312066
1966		972.0	677662372920729601
1883		810.0	677644091929329666
2157		725.0	677573743309385728
1312		469.0	677565715327688705
2465		1173.0	677557565589463040
7015		3718.0	677547928504967168
1084		233.0	677530072887205888
971		2017.0	77
1365		289.0	677334615166730240
1103		237.0	677331501395156992
3675		1524.0	677328882937298944
1660		533.0	677314812125323265
1249		407.0	677301033169788928
2017		715.0	677269281705472000
3581		1663.0	677228873407442944
2776		932.0	677187300187611136
2810		1089.0	676975532580409345
2252		816.0	676957860086095872
1324		398.0	676949632774234114
2195		870.0	676948236477857792
1741		376.0	676946864479084545
2095		762.0	676942428000112642
12847		4971.0	676936541936185344
2273		726.0	676897532954456065
2121		716.0	676864501615042560
23246		15789.0	676821958043033607
1827		677.0	676819651066732545
1430		426.0	676811746707918848
5051		2042.0	676776431406465024
2923		983.0	676617503762681856
1090		199.0	676613908052996102
1895		441.0	676606785097199616
1167		385.0	676603393314578432
2335		794.0	676588346097852417
1212		280.0	676582956622721024
2608		1123.0	676575501977128964
1887		559.0	676533798876651520
1532		534.0	676496375194980353
11694		4711.0	676470639084101634
1733		673.0	676440007570247681
1408		347.0	676430933382295552
2092		554.0	676263575653122048
1231		289.0	676237365392908289
76305		31278.0	676219687039057920
1758		587.0	676215927814406144
2298		1043.0	676191832485810177
1930		664.0	676146341966438401
2836		1173.0	676101918813499392
3033		1436.0	676098748976615425
1322		438.0	676089483918516224
1629		570.0	675898130735476737
2144		866.0	675891555769696257
2395		962.0	675888385639251968
4200		1404.0	675878199931371520
1642		571.0	675870721063669760
2702		1302.0	675853064436391936
2286		883.0	675845657354215424
1525		536.0	675822767435051008
1053		234.0	675820929667219457
10300		3414.0	675798442703122432
1638		472.0	675781562965868544
1171		347.0	675740360753160193
1895		821.0	675710890956750848
1986		692.0	675707330206547968
642		97.0	675706639471788032
1824		418.0	675534494439489536
1188		386.0	675531475945709568
1042		289.0	675522403582218240
1292		465.0	675517828909424640
17199		5858.0	675501075957489664
3154		1301.0	675497103322386432
1306		600.0	675489971617296384
1844		982.0	675483430902214656
1526		569.0	675432746517426176
1693		517.0	675372240448454658
1051		234.0	675362609739206656
32739		16957.0	675354435921575936
3930		2269.0	675349384339542016
2779		1292.0	675334060156301312
3619		1601.0	675166823650848770
6286		2595.0	675153376133427200
3734		1685.0	675149409102012420
941		236.0	675147105808306176
1192		307.0	675146535592706048
2138		906.0	675145476954566656
1300		495.0	675135153782571009
1952		787.0	675113801096802304
964		253.0	675111688094527488
2794		1136.0	675109292475830276
1060		328.0	675047298674663426
2709		1187.0	675015141583413248
987		228.0	675006312288268288
1560		470.0	675003128568291329
2249		1102.0	674999807681908736
860		356.0	674805413498527744
3021		861.0	674800520222154752
2509		1084.0	674793399141146624
1102		249.0	674790488185167872
819		208.0	674788554665512960
2002		1204.0	674781762103414784
1113		473.0	674774481756377088
1824		790.0	674767892831932416
786		237.0	674764817387900928
1365		448.0	674754018082705410
1457		466.0	674752233200820224
1403		551.0	674743008475090944
1102		387.0	674739953134403584
645		93.0	674737130913071104
1145		465.0	674690135443775488
1600		646.0	674670581682434048
918		254.0	674664755118911488
1437		495.0	674646392044941312
1022		266.0	674644256330530816
1678		580.0	674638615994089473
1503		575.0	674632714662858753
6212		2033.0	674468880899788800
1061		355.0	674447403907457024
1112		394.0	674436901579923456
1435		535.0	674422304705744896
681		140.0	674416750885273600
1198		462.0	674410619106390016
1506		574.0	674394782723014656
846		314.0	674372068062928900
1415		516.0	674318007229923329
14691		5863.0	674291837063053312
1564		730.0	674271431610523648
905		225.0	674269164442398721
1648		847.0	674265582246694913
1300		454.0	674262580978937856
1461		550.0	674255168825880576
753		167.0	674082852460433408
981		287.0	674075285688614912
6341		2194.0	674063288070742018
3311		1292.0	674053186244734976
1439		486.0	674051556661161984
1414		639.0	674045139690631169
720		129.0	674042553264685056
1096		411.0	674038233588723717
844		210.0	674036086168010753
1778		1208.0	674024893172875264
1126		300.0	674019345211760640
1558		634.0	674014384960745472
1195		346.0	674008982932058114
1938		951.0	673956914389192708
1161		371.0	673919437611909120
3178		1625.0	673906403526995968
927		251.0	673887867907739649
3522		2056.0	673715861853720576
1033		297.0	673711475735838725
843		273.0	673709992831262724
1075		285.0	673708611235921920
1093		388.0	673707060090052608
1249		402.0	673705679337693185
1432		561.0	673700254269775872
3770		1931.0	673697980713705472
1724		648.0	673689733134946305
1255		492.0	673688752737402881
1425		434.0	673686845050527744
1365		466.0	673680198160809984
1244		363.0	673662677122719744
714		238.0	673656262056419329
1092		356.0	673636718965334016
1592		721.0	673612854080196609
1179		357.0	673583129559498752
827		270.0	673580926094458881
1377		556.0	673576835670777856
1015		305.0	673363615379013632
1440		665.0	673359818736984064
1481		569.0	673355879178194945
1648		532.0	673352124999274496
744		212.0	673350198937153538
2490		1254.0	673345638550134785
963		270.0	673343217010679808
1262		575.0	673342308415348736
13373		7839.0	673320132811366400
872		255.0	673317986296586240
7474		3140.0	673295268553605120
1057		365.0	673270968295534593
1410		724.0	673240798075449344
2225		833.0	673213039743795200
1673		623.0	673148804208660480
1960		716.0	672997845381865473
946		289.0	672995267319328768
979		292.0	672988786805112832
1251		539.0	672984142909456390
1808		991.0	672980819271634944
1660		899.0	672975131468300288
939		353.0	672970152493887488
1305		542.0	672968025906282496
1407		633.0	672964561327235073
1349		501.0	672902681409806336
898		424.0	672898206762672129
1530		831.0	672884426393653248
1021		362.0	672877615439593473
1303		559.0	672834301050937345
1244		489.0	672828477930868736
970		317.0	672640509974827008
1288		486.0	672622327801233409
1214		575.0	672614745925664768
1104		385.0	672609152938721280
1101		397.0	672604026190569472
1322		604.0	672594978741354496
941		332.0	672591762242805761
715		179.0	672591271085670400
1017		360.0	672538107540070400
632		167.0	672523490734551040
1101		434.0	672488522314567680
1121		593.0	672482722825261057
711		124.0	672481316919734272
1419		692.0	672475084225949696
1339		530.0	672466075045466113
6405		3334.0	672272411274932228
1485		611.0	672267570918129665
1125		333.0	672264251789176834
2791		1529.0	672256522047614977
1418		731.0	672254177670729728
1708		598.0	672248013293752320
676		155.0	672245253877968896
885		319.0	672239279297454080
1808		995.0	672231046314901505
777		209.0	672222792075620352
2241		1142.0	672205392827572224
1007		364.0	672169685991993344
866		353.0	672160042234327040
1729		689.0	672139350159835138
2378		1129.0	672125275208069120
993		367.0	672095186491711488
934		358.0	672082170312290304
1280		513.0	672068090318987265
8434		4108.0	671896809300709376
1319		566.0	671891728106971137
3428		1364.0	671882082306625538
1400		667.0	671879137494245376
1234		550.0	671874878652489728
1102		486.0	671866342182637568
895		436.0	671855973984772097
7000		3449.0	671789708968640512
1179		502.0	671768281401958400
1655		905.0	671763349865160704
1341		757.0	671744970634719232
740		233.0	671743150407421952
1431		744.0	671735591348891648
8418		4296.0	671729906628341761
12681		7137.0	671561002136281088
1337		588.0	671547767500775424
1955		1034.0	671544874165002241
1082		556.0	671542985629241344
921		391.0	671538301157904385
1159		399.0	671536543010570240
1010		570.0	671533943490011136
837		259.0	671528761649688577
1388		522.0	671520732782923777
945		290.0	671518598289059840
1593		704.0	671511350426865664
6936		3513.0	671504605491109889
906		440.0	671497587707535361
1004		464.0	671488513339211776
574		195.0	671486386088865792
757		229.0	671485057807351808
1427		734.0	671390180817915904
1094		293.0	671362598324076544
395		147.0	671357843010908160
479		114.0	671355857343524864
946		421.0	671347597085433856
732		207.0	671186162933985280
1111		340.0	671182547775299584
865		348.0	671166507850801152
1648		1092.0	671163268581498880
369		81.0	671159727754231808
706		216.0	671154572044468225
664		152.0	671151324042559489
664		219.0	671147085991960577
1148		652.0	671141549288370177
912		398.0	671138694582165504
739		193.0	671134062904504320
3460		2489.0	671122204919246848
1361		769.0	671115716440031232
1132		435.0	671109016219725825
1097		290.0	670995969505435648
24351		8574.0	670842764863651840
584		193.0	670840546554966016
1096		684.0	670838202509447168
436		121.0	670833812859932673
726		213.0	670832455012716544
5477		3995.0	670826280409919488
763		186.0	670823764196741120
601		93.0	670822709593571328
3143		1520.0	670815497391357952
1114		268.0	670811965569282048
1147		489.0	670807719151067136
1935		947.0	670804601705242624
339		87.0	670803562457407488
732		234.0	670797304698376195
822		275.0	670792680469889025
656		239.0	670789397210615808
599		200.0	670786190031921152
816		386.0	670783437142401025
1546		759.0	670782429121134593
781		287.0	670780561024270336
324		72.0	670778058496974848
1061		414.0	670764103623966721
435		109.0	670755717859713024
